orf_name,name,chr,strand,TSS,promoter_start,promoter_stop
YER025W,GCD11,5,+,205224,205024,205224
YER026C,CHO1,5,-,208504,208504,208704
YER027C,GAL83,5,-,210303,210303,210503
YER028C,MIG3,5,-,211904,211904,212104
YER029C,SMB1,5,-,213242,213242,213442
YER031C,YPT31,5,-,214780,214780,214980
YER032W,FIR1,5,+,215006,214806,215006
YER034W,YER034W,5,+,221832,221632,221832
YER036C,ARB1,5,-,225231,225231,225431
YER037W,PHM8,5,+,225807,225607,225807
YER038C,KRE29,5,-,228231,228231,228431
YER039C,HVG1,5,-,229501,229501,229701
YER040W,GLN3,5,+,229712,229512,229712
YER041W,YEN1,5,+,232384,232184,232384
YER042W,MXR1,5,+,234916,234716,234916
YER043C,SAH1,5,-,237142,237142,237342
YER045C,ACA1,5,-,241651,241651,241851
YER047C,SAP1,5,-,246690,246690,246890
YER048C,CAJ1,5,-,248223,248223,248423
YER049W,TPA1,5,+,251709,251509,251709
YER051W,JHD1,5,+,254639,254439,254639
YER052C,HOM3,5,-,258059,258059,258259
YER053C,PIC2,5,-,259856,259856,260056
YER055C,HIS1,5,-,265793,265793,265993
YER056C,FCY2,5,-,268199,268199,268399
YER056C-A,RPL34A,5,-,270210,270210,270410
YER059W,PCL6,5,+,272461,272261,272461
YER060W,FCY21,5,+,274426,274226,274426
YER061C,CEM1,5,-,279664,279664,279864
YER062C,HOR2,5,-,280746,280746,280946
YER063W,THO1,5,+,281647,281447,281647
YER064C,YER064C,5,-,284327,284327,284527
YER065C,ICL1,5,-,287180,287180,287380
YER066W,YER066W,5,+,289313,289113,289313
YER068W,MOT2,5,+,292957,292757,292957
YER069W,ARG5%2C6,5,+,295349,295149,295349
YER070W,RNR1,5,+,298909,298709,298909
YER073W,ALD5,5,+,303771,303571,303771
YER074W,RPS24A,5,+,306267,306067,306267
YER075C,PTP3,5,-,311357,311357,311557
YER076C,YER076C,5,-,313972,313972,314172
YER077C,YER077C,5,-,316579,316579,316779
YER078C,ICP55,5,-,318562,318562,318762
YER079W,YER079W,5,+,318839,318639,318839
YER080W,AIM9,5,+,319940,319740,319940
YER081W,SER3,5,+,322638,322438,322638
YER082C,UTP7,5,-,325972,325972,326172
YER083C,GET2,5,-,327045,327045,327245
YER086W,ILV1,5,+,328373,328173,328373
YER087W,AIM10,5,+,330497,330297,330497
YER088C,DOT6,5,-,335273,335273,335473
YER089C,PTC2,5,-,337648,337648,337848
YER090W,TRP2,5,+,337852,337652,337852
YER091C,MET6,5,-,342233,342233,342433
YER093C,TSC11,5,-,347707,347707,347907
YER094C,PUP3,5,-,349452,349452,349652
YER095W,RAD51,5,+,349909,349709,349909
YER098W,UBP9,5,+,355280,355080,355280
YER099C,PRS2,5,-,359079,359079,359279
YER100W,UBC6,5,+,359480,359280,359480
YER101C,AST2,5,-,361824,361824,362024
YER102W,RPS8B,5,+,363084,362884,363084
YER103W,SSA4,5,+,364531,364331,364531
YER104W,RTT105,5,+,366757,366557,366757
YER105C,NUP157,5,-,372030,372030,372230
YER107C,GLE2,5,-,374717,374717,374917
YER109C,FLO8,5,-,377801,377801,378001
YER110C,KAP123,5,-,382207,382207,382407
YER111C,SWI4,5,-,386192,386192,386392
YER112W,LSM4,5,+,387187,386987,387187
YER113C,TMN3,5,-,390097,390097,390297
YER114C,BOI2,5,-,394029,394029,394229
YER115C,SPR6,5,-,395112,395112,395312
YER116C,SLX8,5,-,396283,396283,396483
YER117W,RPL23B,5,+,396745,396545,396745
YER118C,SHO1,5,-,399231,399231,399431
YER119C,AVT6,5,-,400864,400864,401064
YER120W,SCS2,5,+,401105,400905,401105
YER122C,GLO3,5,-,404429,404429,404629
YER123W,YCK3,5,+,404621,404421,404621
YER124C,DSE1,5,-,409099,409099,409299
YER125W,RSP5,5,+,409681,409481,409681
YER126C,NSA2,5,-,414202,414202,414402
YER127W,LCP5,5,+,414465,414265,414465
YER128W,YER128W,5,+,415793,415593,415793
YER129W,SAK1,5,+,416749,416549,416749
YER130C,YER130C,5,-,422509,422509,422709
YER131W,RPS26B,5,+,423532,423332,423532
YER132C,PMD1,5,-,430887,430887,431087
YER133W,GLC7,5,+,432422,432222,432422
YER134C,YER134C,5,-,437845,437845,438045
YER136W,GDI1,5,+,439517,439317,439517
YER139C,RTR1,5,-,451341,451341,451541
YER140W,YER140W,5,+,451518,451318,451518
YER141W,COX15,5,+,453391,453191,453391
YER142C,MAG1,5,-,456093,456093,456293
YER143W,DDI1,5,+,456256,456056,456256
YER144C,UBP5,5,-,460227,460227,460427
YER145C,FTR1,5,-,461756,461756,461956
YER147C,SCC4,5,-,464877,464877,465077
YER148W,SPT15,5,+,465109,464909,465109
YER149C,PEA2,5,-,467516,467516,467716
YER151C,UBP3,5,-,472493,472493,472693
YER152C,YER152C,5,-,474011,474011,474211
YER154W,OXA1,5,+,475011,474811,475011
YER155C,BEM2,5,-,482905,482905,483105
YER156C,YER156C,5,-,484352,484352,484552
YER157W,COG3,5,+,484767,484567,484767
YER158C,YER158C,5,-,490789,490789,490989
YER161C,SPT2,5,-,500381,500381,500581
YER162C,RAD4,5,-,502924,502924,503124
YER163C,YER163C,5,-,503785,503785,503985
YER164W,CHD1,5,+,505065,504865,505065
YER165W,PAB1,5,+,510218,510018,510218
YER166W,DNF1,5,+,512460,512260,512460
YER167W,BCK2,5,+,518187,517987,518187
YER168C,CCA1,5,-,522690,522690,522890
YER169W,RPH1,5,+,523091,522891,523091
YER170W,ADK2,5,+,525889,525689,525889
YER171W,RAD3,5,+,526928,526728,526928
YER172C,BRR2,5,-,536063,536063,536263
YER173W,RAD24,5,+,536295,536095,536295
YER174C,GRX4,5,-,539277,539277,539477
YER175C,TMT1,5,-,540377,540377,540577
YER176W,ECM32,5,+,541643,541443,541643
YER177W,BMH1,5,+,545567,545367,545567
YER178W,PDA1,5,+,546784,546584,546784
YER182W,FMP10,5,+,552485,552285,552485
YER183C,FAU1,5,-,553965,553965,554165
YER184C,YER184C,5,-,559106,559106,559306
YER186C,YER186C,5,-,562799,562799,562999
YFL056C,AAD6,6,-,16492,16492,16692
YFL055W,AGP3,6,+,16682,16482,16682
YFL054C,YFL054C,6,-,22852,22852,23052
YFL050C,ALR2,6,-,36621,36621,36821
YFL049W,SWP82,6,+,36799,36599,36799
YFL048C,EMP47,6,-,40213,40213,40413
YFL047W,RGD2,6,+,40413,40213,40413
YFL046W,FMP32,6,+,42797,42597,42797
YFL045C,SEC53,6,-,44478,44478,44678
YFL044C,OTU1,6,-,45579,45579,45779
YFL042C,YFL042C,6,-,47777,47777,47977
YFL041W,FET5,6,+,49131,48931,49131
YFL039C,ACT1,6,-,54815,54815,55015
YFL038C,YPT1,6,-,56009,56009,56209
YFL037W,TUB2,6,+,56264,56064,56264
YFL036W,RPO41,6,+,58576,58376,58576
YFL034C-B,MOB2,6,-,64037,64037,64237
YFL034C-A,RPL22B,6,-,64973,64973,65173
YFL034W,YFL034W,6,+,65305,65105,65305
YFL033C,RIM15,6,-,74666,74666,74866
YFL031W,HAC1,6,+,75111,74911,75111
YFL030W,AGX1,6,+,76714,76514,76714
YFL029C,CAK1,6,-,79181,79181,79381
YFL028C,CAF16,6,-,80233,80233,80433
YFL027C,GYP8,6,-,81870,81870,82070
YFL026W,STE2,6,+,82548,82348,82548
YFL025C,BST1,6,-,87309,87309,87509
YFL024C,EPL1,6,-,90626,90626,90826
YFL023W,BUD27,6,+,90970,90770,90970
YFL022C,FRS2,6,-,95067,95067,95267
YFL021W,GAT1,6,+,96101,95901,96101
YFL018C,LPD1,6,-,103200,103200,103400
YFL016C,MDJ1,6,-,106320,106320,106520
YFL013C,IES1,6,-,109957,109957,110157
YFL010C,WWM1,6,-,115766,115766,115966
YFL009W,CDC4,6,+,115947,115747,115947
YFL008W,SMC1,6,+,119383,119183,119383
YFL007W,BLM10,6,+,123353,123153,123353
YFL005W,SEC4,6,+,130159,129959,130159
YFL004W,VTC2,6,+,131653,131453,131653
YFL003C,MSH4,6,-,135886,135886,136086
YFL002C,SPB4,6,-,146953,146953,147153
YFL001W,DEG1,6,+,147073,146873,147073
YFR001W,LOC1,6,+,149097,148897,149097
YFR002W,NIC96,6,+,149994,149794,149994
YFR004W,RPN11,6,+,153358,153158,153358
YFR005C,SAD1,6,-,155875,155875,156075
YFR006W,YFR006W,6,+,156215,156015,156215
YFR007W,YFH7,6,+,159506,159306,159506
YFR008W,FAR7,6,+,160525,160325,160525
YFR009W,GCN20,6,+,162410,162210,162410
YFR010W,UBP6,6,+,165017,164817,165017
YFR011C,AIM13,6,-,167275,167275,167475
YFR013W,IOC3,6,+,169867,169667,169867
YFR014C,CMK1,6,-,173993,173993,174193
YFR016C,YFR016C,6,-,180829,180829,181029
YFR018C,YFR018C,6,-,184271,184271,184471
YFR019W,FAB1,6,+,184483,184283,184483
YFR021W,ATG18,6,+,194707,194507,194707
YFR022W,ROG3,6,+,196553,196353,196553
YFR024C-A,LSB3,6,-,203431,203431,203631
YFR025C,HIS2,6,-,204762,204762,204962
YFR026C,YFR026C,6,-,207229,207229,207429
YFR027W,ECO1,6,+,207374,207174,207374
YFR028C,CDC14,6,-,210114,210114,210314
YFR029W,PTR3,6,+,210861,210661,210861
YFR030W,MET10,6,+,213185,212985,213185
YFR031C,SMC2,6,-,220129,220129,220329
YFR031C-A,RPL2A,6,-,221466,221466,221666
YFR032C-A,RPL29,6,-,223813,223813,224013
YFR034C,PHO4,6,-,225977,225977,226177
YFR037C,RSC8,6,-,229179,229179,229379
YFR038W,IRC5,6,+,229381,229181,229381
YFR039C,YFR039C,6,-,233660,233660,233860
YFR040W,SAP155,6,+,233961,233761,233961
YFR041C,ERJ5,6,-,238277,238277,238477
YFR042W,KEG1,6,+,238397,238197,238397
YFR043C,IRC6,6,-,239841,239841,240041
YFR044C,DUG1,6,-,241442,241442,241642
YFR045W,YFR045W,6,+,241969,241769,241969
YFR047C,BNA6,6,-,245189,245189,245389
YFR048W,RMD8,6,+,246067,245867,246067
YFR050C,PRE4,6,-,249906,249906,250106
YFR051C,RET2,6,-,251862,251862,252062
YFR052W,RPN12,6,+,252452,252252,252452
YFR053C,HXK1,6,-,255132,255132,255332
YFR055W,IRC7,6,+,264144,263944,264144
YGL257C,MNT2,7,-,14432,14432,14632
YGL256W,ADH4,7,+,14466,14266,14466
YGL255W,ZRT1,7,+,20933,20733,20933
YGL254W,FZF1,7,+,22295,22095,22295
YGL253W,HXK2,7,+,23888,23688,23888
YGL252C,RTG2,7,-,27522,27522,27722
YGL251C,HFM1,7,-,30187,30187,30387
YGL250W,RMR1,7,+,31869,31669,31869
YGL248W,PDE1,7,+,35524,35324,35524
YGL247W,BRR6,7,+,36921,36721,36921
YGL246C,RAI1,7,-,38820,38820,39020
YGL245W,GUS1,7,+,39008,38808,39008
YGL244W,RTF1,7,+,41442,41242,41442
YGL242C,YGL242C,7,-,45252,45252,45452
YGL241W,KAP114,7,+,45439,45239,45439
YGL238W,CSE1,7,+,49549,49349,49549
YGL237C,HAP2,7,-,53291,53291,53491
YGL236C,MTO1,7,-,56108,56108,56308
YGL234W,ADE5%2C7,7,+,56464,56264,56464
YGL233W,SEC15,7,+,59093,58893,59093
YGL232W,TAN1,7,+,62045,61845,62045
YGL231C,YGL231C,7,-,63640,63640,63840
YGL229C,SAP4,7,-,67188,67188,67388
YGL228W,SHE10,7,+,67544,67344,67544
YGL227W,VID30,7,+,69629,69429,69629
YGL225W,VRG4,7,+,76852,76652,76852
YGL224C,SDT1,7,-,78955,78955,79155
YGL223C,COG1,7,-,80377,80377,80577
YGL222C,EDC1,7,-,81263,81263,81463
YGL221C,NIF3,7,-,82310,82310,82510
YGL219C,MDM34,7,-,84283,84283,84483
YGL216W,KIP3,7,+,84617,84417,84617
YGL215W,CLG1,7,+,87508,87308,87508
YGL213C,SKI8,7,-,91287,91287,91487
YGL211W,NCS6,7,+,92513,92313,92513
YGL210W,YPT32,7,+,93757,93557,93757
YGL209W,MIG2,7,+,95815,95615,95815
YGL208W,SIP2,7,+,97294,97094,97294
YGL207W,SPT16,7,+,98880,98680,98880
YGL206C,CHC1,7,-,107580,107580,107780
YGL203C,KEX1,7,-,114745,114745,114945
YGL202W,ARO8,7,+,115934,115734,115934
YGL201C,MCM6,7,-,120963,120963,121163
YGL200C,EMP24,7,-,123334,123334,123534
YGL198W,YIP4,7,+,123589,123389,123589
YGL197W,MDS3,7,+,124534,124334,124534
YGL196W,DSD1,7,+,129823,129623,129823
YGL195W,GCN1,7,+,131488,131288,131488
YGL194C,HOS2,7,-,141812,141812,142012
YGL190C,CDC55,7,-,147940,147940,148140
YGL189C,RPS26A,7,-,148650,148650,148850
YGL187C,COX4,7,-,150640,150640,150840
YGL186C,TPN1,7,-,152807,152807,153007
YGL185C,YGL185C,7,-,154321,154321,154521
YGL181W,GTS1,7,+,157865,157665,157865
YGL180W,ATG1,7,+,159890,159690,159890
YGL179C,TOS3,7,-,165176,165176,165376
YGL178W,MPT5,7,+,167804,167604,167804
YGL176C,YGL176C,7,-,173134,173134,173334
YGL174W,BUD13,7,+,174534,174334,174534
YGL173C,KEM1,7,-,180451,180451,180651
YGL172W,NUP49,7,+,180674,180474,180674
YGL171W,ROK1,7,+,182360,182160,182360
YGL169W,SUA5,7,+,186006,185806,186006
YGL167C,PMR1,7,-,190850,190850,191050
YGL166W,CUP2,7,+,191114,190914,191114
YGL164C,YRB30,7,-,193317,193317,193517
YGL162W,SUT1,7,+,197882,197682,197882
YGL161C,YIP5,7,-,200257,200257,200457
YGL160W,AIM14,7,+,200459,200259,200459
YGL159W,YGL159W,7,+,202704,202504,202704
YGL157W,YGL157W,7,+,208962,208762,208962
YGL156W,AMS1,7,+,210328,210128,210328
YGL155W,CDC43,7,+,214034,213834,214034
YGL154C,LYS5,7,-,216105,216105,216305
YGL153W,PEX14,7,+,216216,216016,216216
YGL151W,NUT1,7,+,217474,217274,217474
YGL150C,INO80,7,-,225798,225798,225998
YGL148W,ARO2,7,+,226372,226172,226372
YGL147C,RPL9A,7,-,228351,228351,228551
YGL145W,TIP20,7,+,230178,229978,230178
YGL144C,ROG1,7,-,234533,234533,234733
YGL143C,MRF1,7,-,235982,235982,236182
YGL142C,GPI10,7,-,238161,238161,238361
YGL141W,HUL5,7,+,238340,238140,238340
YGL140C,YGL140C,7,-,245204,245204,245404
YGL139W,FLC3,7,+,245407,245207,245407
YGL137W,SEC27,7,+,249846,249646,249846
YGL136C,MRM2,7,-,253913,253913,254113
YGL135W,RPL1B,7,+,254582,254382,254582
YGL134W,PCL10,7,+,255550,255350,255550
YGL133W,ITC1,7,+,257519,257319,257519
YGL131C,SNT2,7,-,265936,265936,266136
YGL130W,CEG1,7,+,266108,265908,266108
YGL129C,RSM23,7,-,269128,269128,269328
YGL128C,CWC23,7,-,270166,270166,270366
YGL126W,SCS3,7,+,270944,270744,270944
YGL124C,MON1,7,-,276750,276750,276950
YGL123W,RPS2,7,+,277525,277325,277525
YGL122C,NAB2,7,-,280575,280575,280775
YGL120C,PRP43,7,-,283974,283974,284174
YGL119W,ABC1,7,+,284423,284223,284423
YGL117W,YGL117W,7,+,288432,288232,288432
YGL116W,CDC20,7,+,289671,289471,289671
YGL115W,SNF4,7,+,291915,291715,291915
YGL114W,YGL114W,7,+,293422,293222,293422
YGL113W,SLD3,7,+,295899,295699,295899
YGL112C,TAF6,7,-,299767,299767,299967
YGL111W,NSA1,7,+,299960,299760,299960
YGL110C,CUE3,7,-,303421,303421,303621
YGL107C,RMD9,7,-,306295,306295,306495
YGL105W,ARC1,7,+,307417,307217,307417
YGL104C,VPS73,7,-,310192,310192,310392
YGL103W,RPL28,7,+,310954,310754,310954
YGL101W,YGL101W,7,+,312168,311968,312168
YGL100W,SEH1,7,+,313200,313000,313200
YGL099W,LSG1,7,+,314614,314414,314614
YGL098W,USE1,7,+,317295,317095,317295
YGL097W,SRM1,7,+,321719,321519,321719
YGL095C,VPS45,7,-,330660,330660,330860
YGL094C,PAN2,7,-,334663,334663,334863
YGL093W,SPC105,7,+,334851,334651,334851
YGL092W,NUP145,7,+,337816,337616,337816
YGL091C,NBP35,7,-,343066,343066,343266
YGL090W,LIF1,7,+,343290,343090,343290
YGL086W,MAD1,7,+,347190,346990,347190
YGL085W,YGL085W,7,+,349575,349375,349575
YGL084C,GUP1,7,-,352347,352347,352547
YGL083W,SCY1,7,+,352993,352793,352993
YGL082W,YGL082W,7,+,355740,355540,355740
YGL079W,YGL079W,7,+,359419,359219,359419
YGL078C,DBP3,7,-,361906,361906,362106
YGL077C,HNM1,7,-,364041,364041,364241
YGL076C,RPL7A,7,-,366135,366135,366335
YGL075C,MPS2,7,-,368286,368286,368486
YGL073W,HSF1,7,+,368671,368471,368671
YGL071W,AFT1,7,+,371566,371366,371566
YGL068W,MNP1,7,+,375043,374843,375043
YGL067W,NPY1,7,+,376016,375816,376016
YGL066W,SGF73,7,+,377421,377221,377421
YGL065C,ALG2,7,-,381330,381330,381530
YGL064C,MRH4,7,-,383218,383218,383418
YGL063W,PUS2,7,+,383429,383229,383429
YGL062W,PYC1,7,+,385057,384857,385057
YGL061C,DUO1,7,-,389782,389782,389982
YGL060W,YBP2,7,+,389938,389738,389938
YGL059W,PKP2,7,+,392188,391988,392188
YGL058W,RAD6,7,+,393932,393732,393932
YGL057C,YGL057C,7,-,395795,395795,395995
YGL056C,SDS23,7,-,397734,397734,397934
YGL055W,OLE1,7,+,398569,398369,398569
YGL053W,PRM8,7,+,402516,402316,402516
YGL050W,TYW3,7,+,405745,405545,405745
YGL049C,TIF4632,7,-,409768,409768,409968
YGL048C,RPT6,7,-,411311,411311,411511
YGL047W,ALG13,7,+,411468,411268,411468
YGL045W,RIM8,7,+,414017,413817,414017
YGL044C,RNA15,7,-,417266,417266,417466
YGL043W,DST1,7,+,417465,417265,417465
YGL040C,HEM2,7,-,420637,420637,420837
YGL039W,YGL039W,7,+,423855,423655,423855
YGL038C,OCH1,7,-,426961,426961,427161
YGL037C,PNC1,7,-,428028,428028,428228
YGL035C,MIG1,7,-,433172,433172,433372
YGL031C,RPL24A,7,-,437938,437938,438138
YGL030W,RPL30,7,+,439038,438838,439038
YGL028C,SCW11,7,-,443070,443070,443270
YGL027C,CWH41,7,-,446169,446169,446369
YGL026C,TRP5,7,-,448558,448558,448758
YGL025C,PGD1,7,-,450000,450000,450200
YGL023C,PIB2,7,-,452147,452147,452347
YGL022W,STT3,7,+,452344,452144,452344
YGL021W,ALK1,7,+,454833,454633,454833
YGL020C,GET1,7,-,457925,457925,458125
YGL019W,CKB1,7,+,458085,457885,458085
YGL018C,JAC1,7,-,459704,459704,459904
YGL017W,ATE1,7,+,459832,459632,459832
YGL016W,KAP122,7,+,461615,461415,461615
YGL014W,PUF4,7,+,465752,465552,465752
YGL013C,PDR1,7,-,472430,472430,472630
YGL012W,ERG4,7,+,472823,472623,472823
YGL011C,SCL1,7,-,475288,475288,475488
YGL010W,YGL010W,7,+,475500,475300,475500
YGL009C,LEU1,7,-,478732,478732,478932
YGL008C,PMA1,7,-,482907,482907,483107
YGL006W,PMC1,7,+,485520,485320,485520
YGL005C,COG7,7,-,490580,490580,490780
YGL004C,RPN14,7,-,491961,491961,492161
YGL003C,CDH1,7,-,494281,494281,494481
YGL002W,ERP6,7,+,494473,494273,494473
YGL001C,ERG26,7,-,496576,496576,496776
YGR001C,AML1,7,-,498047,498047,498247
YGR002C,SWC4,7,-,499941,499941,500141
YGR003W,CUL3,7,+,500134,499934,500134
YGR004W,PEX31,7,+,502879,502679,502879
YGR005C,TFG2,7,-,505896,505896,506096
YGR006W,PRP18,7,+,506069,505869,506069
YGR007W,MUQ1,7,+,506942,506742,506942
YGR009C,SEC9,7,-,511049,511049,511249
YGR010W,NMA2,7,+,511432,511232,511432
YGR012W,YGR012W,7,+,513134,512934,513134
YGR013W,SNU71,7,+,514535,514335,514535
YGR014W,MSB2,7,+,516691,516491,516691
YGR015C,YGR015C,7,-,522082,522082,522282
YGR016W,YGR016W,7,+,522242,522042,522242
YGR017W,YGR017W,7,+,523619,523419,523619
YGR019W,UGA1,7,+,525195,524995,525195
YGR021W,YGR021W,7,+,527623,527423,527623
YGR023W,MTL1,7,+,529111,528911,529111
YGR024C,THG1,7,-,532607,532607,532807
YGR026W,YGR026W,7,+,532849,532649,532849
YGR027C,RPS25A,7,-,534842,534842,535042
YGR028W,MSP1,7,+,542182,541982,542182
YGR029W,ERV1,7,+,543557,543357,543557
YGR031W,YGR031W,7,+,546373,546173,546373
YGR032W,GSC2,7,+,548106,547906,548106
YGR033C,TIM21,7,-,555101,555101,555301
YGR034W,RPL26B,7,+,555789,555589,555789
YGR036C,CAX4,7,-,559037,559037,559237
YGR038W,ORM1,7,+,560548,560348,560548
YGR040W,KSS1,7,+,575149,574949,575149
YGR041W,BUD9,7,+,577130,576930,577130
YGR042W,YGR042W,7,+,579461,579261,579461
YGR043C,NQM1,7,-,581695,581695,581895
YGR044C,RME1,7,-,583971,583971,584171
YGR046W,TAM41,7,+,584769,584569,584769
YGR047C,TFC4,7,-,589486,589486,589686
YGR048W,UFD1,7,+,589775,589575,589775
YGR049W,SCM4,7,+,591269,591069,591269
YGR052W,FMP48,7,+,593469,593269,593469
YGR054W,YGR054W,7,+,596526,596326,596526
YGR055W,MUP1,7,+,599371,599171,599371
YGR056W,RSC1,7,+,601575,601375,601575
YGR057C,LST7,7,-,605578,605578,605778
YGR058W,PEF1,7,+,606109,605909,606109
YGR060W,ERG25,7,+,610522,610322,610522
YGR061C,ADE6,7,-,616006,616006,616206
YGR062C,COX18,7,-,617290,617290,617490
YGR065C,VHT1,7,-,619988,619988,620188
YGR068C,YGR068C,7,-,627161,627161,627361
YGR070W,ROM1,7,+,627770,627570,627770
YGR071C,YGR071C,7,-,634140,634140,634340
YGR072W,UPF3,7,+,634268,634068,634268
YGR075C,PRP38,7,-,636919,636919,637119
YGR077C,PEX8,7,-,639525,639525,639725
YGR078C,PAC10,7,-,640406,640406,640606
YGR079W,YGR079W,7,+,640828,640628,640828
YGR080W,TWF1,7,+,641984,641784,641984
YGR081C,SLX9,7,-,643813,643813,644013
YGR082W,TOM20,7,+,644001,643801,644001
YGR083C,GCD2,7,-,646894,646894,647094
YGR084C,MRP13,7,-,648093,648093,648293
YGR085C,RPL11B,7,-,648934,648934,649134
YGR086C,PIL1,7,-,650729,650729,650929
YGR087C,PDC6,7,-,653279,653279,653479
YGR088W,CTT1,7,+,654718,654518,654718
YGR089W,NNF2,7,+,656684,656484,656684
YGR090W,UTP22,7,+,662085,661885,662085
YGR091W,PRP31,7,+,666275,666075,666275
YGR092W,DBF2,7,+,668131,667931,668131
YGR093W,DRN1,7,+,670326,670126,670326
YGR094W,VAS1,7,+,672226,672026,672226
YGR095C,RRP46,7,-,676388,676388,676588
YGR096W,TPC1,7,+,676553,676353,676553
YGR097W,ASK10,7,+,678470,678270,678470
YGR098C,ESP1,7,-,687712,687712,687912
YGR099W,TEL2,7,+,687838,687638,687838
YGR100W,MDR1,7,+,690109,689909,690109
YGR101W,PCP1,7,+,693345,693145,693345
YGR102C,YGR102C,7,-,695145,695145,695345
YGR103W,NOP7,7,+,695370,695170,695370
YGR104C,SRB5,7,-,698440,698440,698640
YGR106C,VOA1,7,-,699847,699847,700047
YGR108W,CLB1,7,+,703422,703222,703422
YGR109C,CLB6,7,-,706584,706584,706784
YGR111W,YGR111W,7,+,715741,715541,715741
YGR112W,SHY1,7,+,717304,717104,717304
YGR113W,DAM1,7,+,718845,718645,718845
YGR116W,SPT6,7,+,720362,720162,720362
YGR117C,YGR117C,7,-,726492,726492,726692
YGR118W,RPS23A,7,+,726955,726755,726955
YGR119C,NUP57,7,-,729785,729785,729985
YGR120C,COG2,7,-,730859,730859,731059
YGR121C,MEP1,7,-,733188,733188,733388
YGR122W,YGR122W,7,+,733797,733597,733797
YGR123C,PPT1,7,-,738274,738274,738474
YGR124W,ASN2,7,+,739920,739720,739920
YGR125W,YGR125W,7,+,742108,741908,742108
YGR127W,YGR127W,7,+,746700,746500,746700
YGR128C,UTP8,7,-,750122,750122,750322
YGR129W,SYF2,7,+,750356,750156,750356
YGR130C,YGR130C,7,-,753982,753982,754182
YGR131W,YGR131W,7,+,754610,754410,754610
YGR132C,PHB1,7,-,756508,756508,756708
YGR133W,PEX4,7,+,756931,756731,756931
YGR134W,CAF130,7,+,757618,757418,757618
YGR135W,PRE9,7,+,761319,761119,761319
YGR136W,LSB1,7,+,762416,762216,762416
YGR138C,TPO2,7,-,765891,765891,766091
YGR140W,CBF2,7,+,767489,767289,767489
YGR141W,VPS62,7,+,770554,770354,770554
YGR142W,BTN2,7,+,772400,772200,772400
YGR143W,SKN1,7,+,774730,774530,774730
YGR144W,THI4,7,+,780147,779947,780147
YGR145W,ENP2,7,+,781717,781517,781717
YGR146C,YGR146C,7,-,785160,785160,785360
YGR147C,NAT2,7,-,786988,786988,787188
YGR148C,RPL24B,7,-,787791,787791,787991
YGR149W,YGR149W,7,+,788632,788432,788632
YGR150C,DMR1,7,-,793099,793099,793299
YGR152C,RSR1,7,-,795662,795662,795862
YGR153W,YGR153W,7,+,796076,795876,796076
YGR154C,GTO1,7,-,798183,798183,798383
YGR155W,CYS4,7,+,798512,798312,798512
YGR156W,PTI1,7,+,800417,800217,800417
YGR157W,CHO2,7,+,802192,801992,802192
YGR158C,MTR3,7,-,806090,806090,806290
YGR159C,NSR1,7,-,807705,807705,807905
YGR161C,RTS3,7,-,809507,809507,809707
YGR162W,TIF4631,7,+,824028,823828,824028
YGR163W,GTR2,7,+,827500,827300,827500
YGR165W,MRPS35,7,+,829066,828866,829066
YGR166W,KRE11,7,+,830440,830240,830440
YGR167W,CLC1,7,+,832407,832207,832407
YGR168C,YGR168C,7,-,834528,834528,834728
YGR169C,PUS6,7,-,835934,835934,836134
YGR170W,PSD2,7,+,837091,836891,837091
YGR171C,MSM1,7,-,842579,842579,842779
YGR172C,YIP1,7,-,843621,843621,843821
YGR173W,RBG2,7,+,843808,843608,843808
YGR174C,CBP4,7,-,846358,846358,846558
YGR175C,ERG1,7,-,848526,848526,848726
YGR177C,ATF2,7,-,850504,850504,850704
YGR178C,PBP1,7,-,853448,853448,853648
YGR179C,OKP1,7,-,854942,854942,855142
YGR180C,RNR4,7,-,856515,856515,856715
YGR184C,UBR1,7,-,866132,866132,866332
YGR185C,TYS1,7,-,867557,867557,867757
YGR186W,TFG1,7,+,867769,867569,867769
YGR187C,HGH1,7,-,871506,871506,871706
YGR188C,BUB1,7,-,875167,875167,875367
YGR189C,CRH1,7,-,878275,878275,878475
YGR191W,HIP1,7,+,880224,880024,880224
YGR192C,TDH3,7,-,883854,883854,884054
YGR193C,PDX1,7,-,885835,885835,886035
YGR194C,XKS1,7,-,887861,887861,888061
YGR195W,SKI6,7,+,888781,888581,888781
YGR196C,FYV8,7,-,892250,892250,892450
YGR197C,SNG1,7,-,894351,894351,894551
YGR198W,YPP1,7,+,894661,894461,894661
YGR199W,PMT6,7,+,897479,897279,897479
YGR200C,ELP2,7,-,902334,902334,902534
YGR201C,YGR201C,7,-,903206,903206,903406
YGR204W,ADE3,7,+,905900,905700,905900
YGR205W,YGR205W,7,+,909088,908888,909088
YGR207C,YGR207C,7,-,911663,911663,911863
YGR208W,SER2,7,+,911868,911668,911868
YGR210C,YGR210C,7,-,914787,914787,914987
YGR211W,ZPR1,7,+,915144,914944,915144
YGR212W,SLI1,7,+,917041,916841,917041
YGR213C,RTA1,7,-,919865,919865,920065
YGR214W,RPS0A,7,+,920561,920361,920561
YGR216C,GPI1,7,-,924512,924512,924712
YGR217W,CCH1,7,+,924658,924458,924658
YGR218W,CRM1,7,+,932245,932045,932245
YGR220C,MRPL9,7,-,936892,936892,937092
