orf_name,TSS,PAS,manually_curated_TSS
YGL220W,82456,82917,FALSE
YGL219C,84283,82793,FALSE
YGL216W,84617,87351,FALSE
YGL215W,87508,89648,FALSE
YGL213C,91287,89996,FALSE
YGL212W,91395,,FALSE
YGL211W,92513,93726,FALSE
YGL210W,93757,94586,FALSE
YGL209W,95815,97125,FALSE
YGL208W,97294,98727,FALSE
YGL207W,98880,102216,FALSE
YGL206C,107580,102273,FALSE
YGL203C,114745,112410,FALSE
YGL202W,115934,117658,FALSE
YGL201C,120963,117674,FALSE
YGL200C,123334,122592,FALSE
YGL198W,123589,124352,FALSE
YGL197W,124534,129453,FALSE
YGL196W,129823,131271,FALSE
YGL195W,131488,139650,FALSE
YGL194C-A,140158,139564,FALSE
YGL194C,141812,140241,FALSE
YGL191W,144711,145447,FALSE
YGL190C,147940,145605,FALSE
YGL189C,148650,148166,FALSE
YGL188C-A,148985,,FALSE
YGL187C,150640,149425,FALSE
YGL186C,152807,151001,FALSE
YGL185C,154321,153093,FALSE
YGL181W,157865,159203,FALSE
YGL180W,159890,,FALSE
YGL179C,165176,163313,FALSE
YGL178W,167804,170654,FALSE
YGL176C,173134,171314,FALSE
YGL174W,174534,175570,FALSE
YGL173C,180451,175435,FALSE
YGL172W,180674,182217,FALSE
YGL171W,182360,184188,FALSE
YGL169W,186006,187549,FALSE
YGL167C,190850,187416,FALSE
YGL166W,191114,191964,FALSE
YGL164C,193317,191898,FALSE
YGL162W,197882,199179,FALSE
YGL161C,200257,199065,FALSE
YGL160W,200459,202413,FALSE
YGL159W,202704,203992,FALSE
YGL157W,208962,210144,FALSE
YGL156W,210328,213840,FALSE
YGL155W,214034,215444,FALSE
YGL154C,216105,215215,FALSE
YGL153W,216216,217350,FALSE
YGL151W,217474,221052,FALSE
YGL150C,225798,220904,FALSE
YGL148W,226372,227622,FALSE
YGL147C,228351,227651,FALSE
YGL146C,229850,228605,FALSE
YGL145W,230178,232484,FALSE
YGL144C,234533,232373,FALSE
YGL143C,235982,234651,FALSE
YGL142C,238161,236216,FALSE
YGL141W,238340,241186,FALSE
YGL140C,245204,241120,FALSE
YGL139W,245407,248459,FALSE
YGL137W,249846,253042,FALSE
YGL136C,253913,252889,FALSE
YGL135W,254582,255392,FALSE
YGL134W,255550,257065,FALSE
YGL133W,257519,261577,FALSE
YGL131C,265936,261435,FALSE
YGL130W,266108,267619,FALSE
YGL129C,269128,267583,FALSE
YGL128C,270166,269134,FALSE
YGL127C,270816,270251,FALSE
YGL126W,270944,272399,FALSE
YGL124C,276750,274662,FALSE
YGL123W,277525,278475,FALSE
YGL122C,280575,278812,FALSE
YGL121C,281289,280565,FALSE
YGL120C,283974,281547,FALSE
YGL119W,284423,286021,FALSE
YGL117W,288432,289401,FALSE
YGL116W,289671,291742,FALSE
YGL115W,291915,293085,FALSE
YGL114W,293422,295680,FALSE
YGL113W,295899,298187,FALSE
YGL112C,299767,298036,FALSE
YGL111W,299960,301516,FALSE
YGL110C,303421,301371,FALSE
YGL108C,304111,303462,FALSE
YGL107C,306295,304244,FALSE
YGL106W,306534,307262,FALSE
YGL105W,307417,308670,FALSE
YGL104C,310192,308584,FALSE
YGL103W,310954,312016,FALSE
YGL101W,312168,313098,FALSE
YGL100W,313200,314374,FALSE
YGL099W,314614,316598,FALSE
YGL098W,317295,318348,FALSE
YGL097W,321719,323349,FALSE
YGL095C,330660,328843,FALSE
YGL094C,334663,330960,FALSE
YGL093W,334851,337693,FALSE
YGL092W,337816,341900,FALSE
YGL091C,343066,341967,FALSE
YGL090W,343290,,FALSE
YGL087C,346950,346294,FALSE
YGL086W,347190,349436,FALSE
YGL085W,349575,350590,FALSE
YGL084C,352347,350531,FALSE
YGL083W,352993,355617,FALSE
YGL082W,355740,357166,FALSE
YGL080W,358618,359309,FALSE
YGL079W,359419,360180,FALSE
YGL078C,361906,360102,FALSE
YGL077C,364041,362149,FALSE
YGL076C,366135,364229,FALSE
YGL075C,368286,366574,FALSE
YGL073W,368671,371314,FALSE
YGL071W,371566,374224,FALSE
YGL070C,374855,374207,FALSE
YGL068W,375043,375784,FALSE
YGL067W,376016,377296,FALSE
YGL066W,377421,379929,FALSE
YGL065C,381330,379709,FALSE
YGL064C,383218,381461,FALSE
YGL063W,383429,385117,FALSE
YGL062W,385057,388795,FALSE
YGL061C,389782,388872,FALSE
YGL060W,389938,392264,FALSE
YGL059W,392188,393853,FALSE
YGL058W,393932,394730,FALSE
YGL057C,395795,394819,FALSE
YGL056C,397734,395937,FALSE
YGL055W,398569,400387,FALSE
YGL054C,401355,400575,FALSE
YGL053W,402516,403625,FALSE
YGL050W,405745,406797,FALSE
YGL049C,409768,406700,FALSE
YGL048C,411311,409976,FALSE
YGL047W,411468,412194,FALSE
YGL045W,414017,415934,FALSE
YGL044C,417266,416013,FALSE
YGL043W,417465,418639,FALSE
YGL041W-A,418819,419430,FALSE
YGL040C,420637,419307,FALSE
YGL039W,423855,425126,FALSE
YGL038C,426961,425057,FALSE
YGL037C,428028,427162,FALSE
YGL035C,433172,431422,FALSE
YGL032C,436892,436475,FALSE
YGL031C,437938,437408,FALSE
YGL030W,439038,439742,FALSE
YGL029W,440030,440615,FALSE
YGL028C,443070,440987,FALSE
YGL027C,446169,443555,FALSE
YGL026C,448558,446333,FALSE
YGL025C,450000,448684,FALSE
YGL023C,452147,450086,FALSE
YGL022W,452344,454737,FALSE
YGL021W,454833,457102,FALSE
YGL020C,457925,457089,FALSE
YGL019W,458085,459116,FALSE
YGL018C,459704,458996,FALSE
YGL017W,459832,461521,FALSE
YGL016W,461615,465194,FALSE
YGL014W,465752,468898,FALSE
YGL013C,472430,469058,FALSE
YGL012W,472823,474387,FALSE
YGL011C,475288,474367,FALSE
YGL010W,475500,476272,FALSE
YGL009C,478732,476157,FALSE
YGL008C,482907,479817,FALSE
YGL007C-A,483187,482836,FALSE
YGL006W,485520,489562,FALSE
YGL005C,490580,489489,FALSE
YGL004C,491961,490663,FALSE
YGL003C,494281,492331,FALSE
YGL002W,494473,495362,FALSE
YGL001C,496576,495334,FALSE
YGR001C,498047,497060,FALSE
YGR002C,499941,498197,FALSE
YGR003W,500134,502618,FALSE
YGR004W,502879,504572,FALSE
YGR005C,505896,504554,FALSE
YGR006W,506069,,FALSE
YGR007W,506942,508083,FALSE
YGR008C,508455,507954,FALSE
YGR009C,511049,508912,FALSE
YGR010W,511432,512996,FALSE
YGR012W,513134,514433,FALSE
YGR013W,514535,516646,FALSE
YGR014W,516691,520994,FALSE
YGR015C,522082,520806,FALSE
YGR016W,522242,523025,FALSE
YGR017W,523619,524801,FALSE
YGR019W,525195,526740,FALSE
YGR020C,527397,526844,FALSE
YGR021W,527623,528592,FALSE
YGR023W,529111,531157,FALSE
YGR024C,532607,531799,FALSE
YGR026W,532849,534010,FALSE
YGR027C,534842,534073,FALSE
YGR028W,542182,543442,FALSE
YGR029W,543557,544306,FALSE
YGR030C,546176,545610,FALSE
YGR031W,546373,547767,FALSE
YGR032W,548106,554069,FALSE
YGR033C,555101,553997,FALSE
YGR034W,555789,556806,FALSE
YGR035C,557516,556917,FALSE
YGR036C,559037,,FALSE
YGR037C,560046,559554,FALSE
YGR038W,560548,561515,FALSE
YGR040W,575149,576624,FALSE
YGR041W,577130,579225,FALSE
YGR042W,579461,580393,FALSE
YGR043C,581695,580298,FALSE
YGR044C,583971,582729,FALSE
YGR046W,584769,586397,FALSE
YGR047C,589486,586288,FALSE
YGR048W,589775,590995,FALSE
YGR049W,591269,592150,FALSE
YGR052W,593469,594897,FALSE
YGR053C,595956,594933,FALSE
YGR054W,596526,598837,FALSE
YGR055W,599371,601267,FALSE
YGR056W,601575,604530,FALSE
YGR057C,605578,604443,FALSE
YGR058W,606109,607443,FALSE
YGR060W,610522,611686,FALSE
YGR061C,616006,611821,FALSE
YGR062C,617290,616255,FALSE
YGR063C,617835,617399,FALSE
YGR065C,619988,617982,FALSE
YGR068C,627161,,FALSE
YGR070W,627770,631293,FALSE
YGR071C,634140,631316,FALSE
YGR072W,634268,635594,FALSE
YGR074W,635683,636456,FALSE
YGR075C,636919,,FALSE
YGR076C,637632,636979,FALSE
YGR077C,639525,637674,FALSE
YGR078C,640406,639701,FALSE
YGR079W,640828,641927,FALSE
YGR080W,641984,643142,FALSE
YGR081C,643813,643040,FALSE
YGR082W,644001,644747,FALSE
YGR083C,646894,644748,FALSE
YGR084C,648093,647058,FALSE
YGR085C,648934,648300,FALSE
YGR086C,650729,649258,FALSE
YGR087C,653279,,FALSE
YGR088W,654718,656407,FALSE
YGR089W,656684,659900,FALSE
YGR090W,662085,666171,FALSE
YGR091W,666275,667878,FALSE
YGR092W,668131,670068,FALSE
YGR093W,670326,671996,FALSE
YGR094W,672226,675585,FALSE
YGR095C,676388,675630,FALSE
YGR096W,676553,677640,FALSE
YGR097W,678470,682288,FALSE
YGR098C,687712,682402,FALSE
YGR099W,687838,690032,FALSE
YGR100W,690109,693230,FALSE
YGR101W,693345,694527,FALSE
YGR102C,695145,694414,FALSE
YGR103W,695370,697378,FALSE
YGR104C,698440,697372,FALSE
YGR105W,698554,699008,FALSE
YGR106C,699847,698889,FALSE
YGR108W,703422,705219,FALSE
YGR109C,706584,705251,FALSE
YGR111W,715741,717159,FALSE
YGR112W,717304,718693,FALSE
YGR113W,718845,720246,FALSE
YGR116W,720362,724866,FALSE
YGR117C,726492,724826,FALSE
YGR118W,726955,727908,FALSE
YGR119C,729785,727970,FALSE
YGR120C,730859,729872,FALSE
YGR121C,733188,731314,FALSE
YGR121W-A,733201,,FALSE
YGR122W,733797,735519,FALSE
YGR123C,738274,736519,FALSE
YGR124W,739920,741779,FALSE
YGR125W,742108,745600,FALSE
YGR126W,745727,,FALSE
YGR127W,746700,747956,FALSE
YGR128C,750122,747873,FALSE
YGR129W,750356,751305,FALSE
YGR130C,753982,751224,FALSE
YGR131W,754610,755355,FALSE
YGR132C,756508,755350,FALSE
YGR133W,756931,757635,FALSE
YGR134W,757618,761283,FALSE
YGR135W,761319,762252,FALSE
YGR136W,762416,763407,FALSE
YGR138C,765891,763681,FALSE
YGR140W,767489,770381,FALSE
YGR141W,770554,772073,FALSE
YGR142W,772400,773786,FALSE
YGR143W,774730,777886,FALSE
YGR144W,780147,781466,FALSE
YGR145W,781717,783934,FALSE
YGR146C,785160,784023,FALSE
YGR146C-A,785498,785118,FALSE
YGR147C,786988,785941,FALSE
YGR148C,787791,787232,FALSE
YGR149W,788632,790521,FALSE
YGR150C,793099,790365,FALSE
YGR152C,795662,794625,FALSE
YGR153W,796076,796942,FALSE
YGR154C,798183,796618,FALSE
YGR155W,798512,800209,FALSE
YGR156W,800417,801881,FALSE
YGR157W,802192,805162,FALSE
YGR158C,806090,805098,FALSE
YGR159C,807705,806267,FALSE
YGR161C,809507,808367,FALSE
YGR161W-C,810189,810758,FALSE
YGR162W,824028,827033,FALSE
YGR163W,827500,828643,FALSE
YGR165W,829066,830319,FALSE
YGR166W,830440,832260,FALSE
YGR167W,832407,833345,FALSE
YGR168C,834528,833259,FALSE
YGR169C,835934,834602,FALSE
YGR169C-A,836733,836029,FALSE
YGR170W,837091,840838,FALSE
YGR171C,842579,840715,FALSE
YGR172C,843621,842727,FALSE
YGR173W,843808,845001,FALSE
YGR174C,846358,845770,FALSE
YGR174W-A,846536,,FALSE
YGR175C,848526,846759,FALSE
YGR177C,850504,848618,FALSE
YGR178C,853448,850933,FALSE
YGR179C,854942,853606,FALSE
YGR180C,856515,855146,FALSE
YGR181W,858217,858790,FALSE
YGR183C,859551,858710,FALSE
YGR184C,866132,859824,FALSE
YGR185C,867557,866247,FALSE
YGR186W,867769,870121,FALSE
YGR187C,871506,870118,FALSE
YGR188C,875167,871905,FALSE
YGR189C,878275,876555,FALSE
YGR191W,880224,882458,FALSE
YGR192C,883854,882711,FALSE
YGR193C,885835,884394,FALSE
YGR194C,887861,885925,FALSE
YGR195W,888781,889704,FALSE
YGR196C,892250,889631,FALSE
YGR197C,894351,892436,FALSE
YGR198W,894661,897247,FALSE
YGR199W,897479,899866,FALSE
YGR200C,902334,899883,FALSE
YGR201C,903206,902457,FALSE
YGR203W,905231,905877,FALSE
YGR204W,905900,908829,FALSE
YGR205W,909088,910217,FALSE
YGR206W,910413,910829,FALSE
YGR207C,911663,910738,FALSE
YGR208W,911868,912856,FALSE
YGR209C,913285,912835,FALSE
YGR210C,914787,913412,FALSE
YGR211W,915144,916905,FALSE
YGR212W,917041,918630,FALSE
YGR213C,919865,,FALSE
YGR214W,920561,921867,FALSE
YGR215W,922129,922604,FALSE
YGR216C,924512,922600,FALSE
YGR217W,924658,930879,FALSE
YGR218W,932245,936003,FALSE
YGR220C,936892,936004,FALSE
YGR222W,939926,940899,FALSE
YGR223C,942277,940799,FALSE
YGR225W,945041,,FALSE
YGR227W,947355,949164,FALSE
YGR229C,951178,949182,FALSE
YGR230W,952035,952476,FALSE
YGR231C,953531,952324,FALSE
YGR232W,953941,954709,FALSE
YGR233C,958402,954614,FALSE
YGR234W,959888,961375,FALSE
YGR235C,962095,961135,FALSE
YGR237C,965748,963156,FALSE
YGR238C,968692,965960,FALSE
YGR239C,970134,969093,FALSE
YGR240C,973986,970539,FALSE
YGR241C,976753,974808,FALSE
YGR243W,977281,977904,FALSE
YGR244C,979432,977929,FALSE
YGR245C,982160,979632,FALSE
YGR246C,984306,982325,FALSE
YGR247W,984840,985747,FALSE
YGR249W,987787,,FALSE
YGR250C,993777,991070,FALSE
YGR251W,995616,996577,FALSE
YGR252W,996802,998392,FALSE
YGR253C,999192,998306,FALSE
YGR254W,1000895,1002393,FALSE
YGR255C,1004051,1002473,FALSE
YGR256W,1004572,1006374,FALSE
YGR257C,1007415,1006134,FALSE
YGR258C,1010800,1007619,FALSE
YGR260W,1012497,1014220,FALSE
YGR261C,1016792,1014214,FALSE
YGR262C,1017794,1016888,FALSE
YGR263C,1019308,1017892,FALSE
YGR264C,1021910,1019403,FALSE
YGR266W,1022598,1025011,FALSE
YGR267C,1025916,1024943,FALSE
YGR268C,1026685,1025866,FALSE
YGR270W,1026909,1031586,FALSE
YGR271W,1031774,1037841,FALSE
YGR271C-A,1038557,1037713,FALSE
YGR274C,1043123,1039816,FALSE
YGR275W,1043269,1043840,FALSE
YGR276C,1045501,1043750,FALSE
YGR277C,1046573,1045613,FALSE
YGR278W,1046728,1048580,FALSE
YGR279C,1050060,1048566,FALSE
YGR280C,1051766,1050703,FALSE
YGR281W,1052650,1057448,FALSE
YGR282C,1058755,1057527,FALSE
YGR283C,1060074,1058918,FALSE
YGR284C,1061646,1060480,FALSE
YGR285C,1063192,1061793,FALSE
YGR286C,1065057,1063660,FALSE
YGR287C,1069133,1067120,FALSE
YGR288W,1070308,,FALSE
YGR292W,1076401,,FALSE
YGR295C,1082743,1081510,FALSE
YGR296W,1084802,1090675,FALSE
YHL050C,3349,368,FALSE
YHL049C,4825,,FALSE
YHL048W,6390,7649,FALSE
YHL047C,10235,8199,FALSE
YHL044W,13536,14518,FALSE
YHL042W,15884,16435,FALSE
YHL040C,21006,18833,FALSE
YHL039W,21728,23605,FALSE
YHL038C,25541,23485,FALSE
YHL036W,26209,27953,FALSE
YHL035C,32852,27871,FALSE
YHL034C,34194,33039,FALSE
YHL033C,36043,35195,FALSE
YHL032C,38585,36322,FALSE
YHL031C,39495,38753,FALSE
YHL030W,40026,45741,FALSE
YHL029C,47987,45822,FALSE
YHL028W,48239,50658,FALSE
YHL027W,51011,53197,FALSE
YHL026C,54276,53099,FALSE
YHL025W,54790,55950,FALSE
YHL024W,56480,59095,FALSE
YHL023C,62597,59068,FALSE
YHL021C,65916,64376,FALSE
YHL020C,67537,66123,FALSE
YHL019C,69580,67624,FALSE
YHL018W,69690,,FALSE
YHL017W,70251,72003,FALSE
YHL015W,75379,76068,FALSE
YHL014C,77322,76047,FALSE
YHL013C,78341,77312,FALSE
YHL011C,81712,80518,FALSE
YHL010C,83767,81688,FALSE
YHL009C,85180,83821,FALSE
YHL008C,94646,92423,FALSE
YHL007C,98070,94973,FALSE
YHL006C,98854,98029,FALSE
YHL004W,99135,100494,FALSE
YHL003C,102013,100388,FALSE
YHL002W,102588,104024,FALSE
YHL001W,104250,105209,FALSE
YHR001W,106027,107434,FALSE
YHR001W-A,107755,108329,FALSE
YHR002W,108657,110011,FALSE
YHR003C,111331,109963,FALSE
YHR004C,113170,111498,FALSE
YHR005C,114998,113393,FALSE
YHR005C-A,115930,115474,FALSE
YHR006W,117776,119561,FALSE
YHR007C,121823,119804,FALSE
YHR008C,123619,122713,FALSE
YHR009C,125910,123953,FALSE
YHR010W,126480,127624,FALSE
YHR011W,127672,129204,FALSE
YHR012W,129454,130742,FALSE
YHR013C,131472,130675,FALSE
YHR015W,134525,136812,FALSE
YHR016C,138509,136630,FALSE
YHR017W,138679,139934,FALSE
YHR018C,141450,139852,FALSE
YHR019C,143593,141784,FALSE
YHR020W,143870,146139,FALSE
YHR021C,148731,147773,FALSE
YHR021W-A,149338,,FALSE
YHR022C,150779,149540,FALSE
YHR023W,151641,157547,FALSE
YHR024C,159215,157490,FALSE
YHR025W,159415,160590,FALSE
YHR026W,160722,161687,FALSE
YHR027C,164757,161599,FALSE
YHR028C,167441,164867,FALSE
YHR029C,168567,167593,FALSE
YHR030C,170364,168816,FALSE
YHR031C,173004,170634,FALSE
YHR032W,173210,,FALSE
YHR034C,178035,176863,FALSE
YHR035W,178187,180366,FALSE
YHR036W,180225,181965,FALSE
YHR037W,181918,183866,FALSE
YHR038W,184067,184841,FALSE
YHR039C,186912,184743,FALSE
YHR039C-A,187689,187057,FALSE
YHR040W,187901,189120,FALSE
YHR041C,190317,189030,FALSE
YHR042W,190496,192830,FALSE
YHR043C,193640,192684,FALSE
YHR044C,194818,193940,FALSE
YHR045W,195414,197293,FALSE
YHR046C,198309,197221,FALSE
YHR047C,201331,198585,FALSE
YHR048W,204498,206445,FALSE
YHR049W,206416,207315,FALSE
YHR050W,207484,209347,FALSE
YHR051W,209539,210262,FALSE
YHR052W,210811,212106,FALSE
YHR053C,212781,212350,FALSE
YHR055C,214779,214360,FALSE
YHR056C,217888,215040,FALSE
YHR057C,218861,218093,FALSE
YHR058C,219906,218942,FALSE
YHR059W,220058,220603,FALSE
YHR060W,220738,221337,FALSE
YHR061C,222676,221261,FALSE
YHR062C,223775,222758,FALSE
YHR063C,225201,223955,FALSE
YHR064C,227176,225431,FALSE
YHR065C,229077,227417,FALSE
YHR066W,229303,230871,FALSE
YHR067W,230939,232150,FALSE
YHR068W,232071,233430,FALSE
YHR069C,234674,233436,FALSE
YHR070W,234794,236730,FALSE
YHR071W,236649,237750,FALSE
YHR072W,239063,241397,FALSE
YHR072W-A,241609,242000,FALSE
YHR073W,242464,245741,FALSE
YHR074W,246157,248495,FALSE
YHR075C,249688,248375,FALSE
YHR076W,251076,252366,FALSE
YHR077C,255819,252330,FALSE
YHR078W,256334,258145,FALSE
YHR079C,261846,258035,FALSE
YHR080C,267060,262752,FALSE
YHR081W,267512,268317,FALSE
YHR082C,271959,268187,FALSE
YHR083W,272622,273703,FALSE
YHR084W,273859,276546,FALSE
YHR085W,276727,277822,FALSE
YHR086W,277941,279860,FALSE
YHR087W,280747,281341,FALSE
YHR088W,281470,282477,FALSE
YHR089C,283332,282493,FALSE
YHR090C,284635,283530,FALSE
YHR091C,286799,284823,FALSE
YHR092C,288889,286956,FALSE
YHR094C,292663,290827,FALSE
YHR097C,298749,297263,FALSE
YHR098C,302017,299006,FALSE
YHR099W,302688,314103,FALSE
YHR100C,314707,313864,FALSE
YHR101C,316214,314657,FALSE
YHR102W,316391,319929,FALSE
YHR103W,320242,323151,FALSE
YHR104W,323309,324582,FALSE
YHR105W,324672,,FALSE
YHR106W,325600,326739,FALSE
YHR107C,328097,326653,FALSE
YHR108W,328268,330178,FALSE
YHR109W,330298,332146,FALSE
YHR110W,332259,333032,FALSE
YHR111W,333041,334443,FALSE
YHR112C,335699,334331,FALSE
YHR113W,336346,337953,FALSE
YHR114W,338014,340126,FALSE
YHR115C,341497,339994,FALSE
YHR116W,341722,342384,FALSE
YHR117W,342320,344366,FALSE
YHR118C,345644,344270,FALSE
YHR119W,345811,349429,FALSE
YHR120W,349573,352538,FALSE
YHR121W,352679,353400,FALSE
YHR122W,353573,354466,FALSE
YHR123W,354760,356264,FALSE
YHR127W,360871,361868,FALSE
YHR128W,362071,363003,FALSE
YHR129C,364269,362903,FALSE
YHR131C,368137,365082,FALSE
YHR132C,369839,368386,FALSE
YHR132W-A,370026,370612,FALSE
YHR133C,371634,370527,FALSE
YHR134W,371778,372676,FALSE
YHR135C,374434,372595,FALSE
YHR136C,375011,374563,FALSE
YHR137W,375682,377398,FALSE
YHR138C,377713,377243,FALSE
YHR141C,382802,381871,FALSE
YHR142W,383426,384568,FALSE
YHR143W,385245,386730,FALSE
YHR143W-A,387206,387714,FALSE
YHR144C,388761,387711,FALSE
YHR146W,390268,392013,FALSE
YHR147C,393321,392512,FALSE
YHR148W,393514,394433,FALSE
YHR149C,396808,394394,FALSE
YHR150W,397176,399144,FALSE
YHR151C,401019,399113,FALSE
YHR152W,401343,402074,FALSE
YHR153C,402692,401875,FALSE
YHR154W,402937,406263,FALSE
YHR155W,407009,411140,FALSE
YHR156C,412441,411360,FALSE
YHR157W,412626,413646,FALSE
YHR158C,417315,413545,FALSE
YHR159W,417510,419358,FALSE
YHR161C,422417,420285,FALSE
YHR162W,422908,423578,FALSE
YHR163W,423721,424562,FALSE
YHR165C,437035,429611,FALSE
YHR166C,439163,437045,FALSE
YHR167W,439295,440354,FALSE
YHR169W,442133,443563,FALSE
YHR170W,443770,445578,FALSE
YHR171W,445700,447721,FALSE
YHR172W,448215,451162,FALSE
YHR174W,451297,452760,FALSE
YHR175W,452889,453678,FALSE
YHR176W,454108,455639,FALSE
YHR177W,456513,,FALSE
YHR178W,459249,461677,FALSE
YHR179W,462461,463807,FALSE
YHR181W,467228,467993,FALSE
YHR182W,468184,470628,FALSE
YHR183W,470883,472548,FALSE
YHR186C,480756,475887,FALSE
YHR187W,480955,482029,FALSE
YHR188C,483852,481885,FALSE
YHR190W,484796,486278,FALSE
YHR191C,486661,486199,FALSE
YHR192W,486790,487739,FALSE
YHR193C,488268,487648,FALSE
YHR194W,488586,490675,FALSE
YHR195W,490573,491874,FALSE
YHR196W,491877,493709,FALSE
YHR197W,493896,496301,FALSE
YHR198C,497280,496192,FALSE
YHR199C,498436,497420,FALSE
YHR199C-A,498890,,FALSE
YHR200W,499067,499955,FALSE
YHR201C,501178,499884,FALSE
YHR202W,502111,504258,FALSE
YHR203C,505569,504346,FALSE
YHR204W,506291,508778,FALSE
YHR205W,508918,511961,FALSE
YHR206W,512443,514894,FALSE
YHR207C,516525,514791,FALSE
YHR208W,517511,518868,FALSE
YHR209W,519404,520338,FALSE
YHR210C,521816,520582,FALSE
YHR211W,523057,528724,FALSE
YHR214W,541575,,FALSE
YHR214C-D,550990,,FALSE
YHR214C-E,551596,551072,FALSE
YHR215W,552059,553568,FALSE
YHR216W,554174,556152,FALSE
YIL169C,26153,,FALSE
YIL164C,34975,,FALSE
YIL162W,37435,39203,FALSE
YIL161W,39423,40176,FALSE
YIL159W,41777,46065,FALSE
YIL158W,46190,46908,FALSE
YIL157C,47546,46776,FALSE
YIL156W-B,47655,48061,FALSE
YIL155C,53779,51414,FALSE
YIL154C,55046,53906,FALSE
YIL153W,55165,56424,FALSE
YIL152W,56579,57380,FALSE
YIL151C,60839,57284,FALSE
YIL150C,62759,60707,FALSE
YIL149C,68193,62892,FALSE
YIL148W,68588,69593,FALSE
YIL147C,73656,69588,FALSE
YIL145C,77342,76254,FALSE
YIL144W,77994,80177,FALSE
YIL143C,83075,80282,FALSE
YIL142W,83265,84935,FALSE
YIL140W,85263,87961,FALSE
YIL138C,89737,88885,FALSE
YIL137C,92837,89864,FALSE
YIL136W,93568,94884,FALSE
YIL135C,96448,94922,FALSE
YIL134W,97569,98372,FALSE
YIL133C,99434,98427,FALSE
YIL132C,100512,99805,FALSE
YIL131C,102346,100654,FALSE
YIL130W,102646,105790,FALSE
YIL129C,113345,105965,FALSE
YIL128W,113722,117021,FALSE
YIL127C,117668,116857,FALSE
YIL126W,117932,122210,FALSE
YIL125W,122414,125990,FALSE
YIL124W,126182,127197,FALSE
YIL123W,127440,129909,FALSE
YIL122W,130350,131814,FALSE
YIL121W,132183,134011,FALSE
YIL120W,135250,136245,FALSE
YIL119C,138075,136507,FALSE
YIL118W,139631,140601,FALSE
YIL117C,141632,140498,FALSE
YIL116W,142855,144204,FALSE
YIL115C,148886,144267,FALSE
YIL114C,150016,149070,FALSE
YIL112W,151548,154993,FALSE
YIL111W,155175,155796,FALSE
YIL110W,156011,157299,FALSE
YIL109C,160249,157272,FALSE
YIL108W,160762,163050,FALSE
YIL107C,165936,163266,FALSE
YIL106W,166396,167527,FALSE
YIL105C,169776,167540,FALSE
YIL104C,171532,169905,FALSE
YIL103W,171698,173095,FALSE
YIL102C-A,173623,173020,FALSE
YIL101C,177425,175279,FALSE
YIL099W,177940,179760,FALSE
YIL098C,180242,179675,FALSE
YIL097W,180398,182144,FALSE
YIL096C,183180,181956,FALSE
YIL095W,183765,186440,FALSE
YIL094C,187702,186455,FALSE
YIL093C,188850,187869,FALSE
YIL092W,188985,191063,FALSE
YIL091C,193228,190973,FALSE
YIL090W,193415,195385,FALSE
YIL089W,195562,,FALSE
YIL088C,199473,197856,FALSE
YIL087C,200128,199542,FALSE
YIL085C,202110,200375,FALSE
YIL084C,203298,,FALSE
YIL083C,204739,203457,FALSE
YIL079C,212032,210882,FALSE
YIL078W,212453,214788,FALSE
YIL077C,215973,214855,FALSE
YIL076W,216614,217615,FALSE
YIL075C,220759,217763,FALSE
YIL074C,222621,221025,FALSE
YIL072W,226492,,FALSE
YIL071C,229977,228348,FALSE
YIL070C,231131,230163,FALSE
YIL069C,232434,231363,FALSE
YIL068C,235492,233019,FALSE
YIL067C,237816,235638,FALSE
YIL065C,241803,241231,FALSE
YIL064W,241991,242755,FALSE
YIL063C,243786,242717,FALSE
YIL062C,244497,243924,FALSE
YIL061C,245575,244621,FALSE
YIL060W,246274,,FALSE
YIL057C,248391,,FALSE
YIL056W,249672,251970,FALSE
YIL055C,254119,251910,FALSE
YIL053W,255085,256023,FALSE
YIL052C,257098,256115,FALSE
YIL051C,258334,257711,FALSE
YIL050W,258837,259905,FALSE
YIL049W,260156,260987,FALSE
YIL048W,261171,265014,FALSE
YIL047C,267840,264955,FALSE
YIL046W-A,268115,268472,FALSE
YIL046W,268605,270676,FALSE
YIL045W,271053,272920,FALSE
YIL044C,273871,272834,FALSE
YIL043C,274937,273971,FALSE
YIL042C,276329,274974,FALSE
YIL041W,276502,277589,FALSE
YIL040W,277713,278230,FALSE
YIL039W,278365,279945,FALSE
YIL038C,282889,279979,FALSE
YIL037C,285160,,FALSE
YIL036W,285506,287539,FALSE
YIL035C,289017,287677,FALSE
YIL034C,290141,289153,FALSE
YIL033C,291776,290239,FALSE
YIL031W,292462,295873,FALSE
YIL030C,300065,295962,FALSE
YIL029C,301360,,FALSE
YIL027C,304160,303586,FALSE
YIL026C,307963,304351,FALSE
YIL023C,310424,309321,FALSE
YIL022W,311090,312688,FALSE
YIL021W,312806,313994,FALSE
YIL020C,314839,313911,FALSE
YIL019W,315071,316241,FALSE
YIL018W,316724,318017,FALSE
YIL017C,321033,318084,FALSE
YIL016W,321385,321986,FALSE
YIL015W,322308,324179,FALSE
YIL014C-A,325603,325139,FALSE
YIL014W,325953,328083,FALSE
YIL013C,332533,328018,FALSE
YIL011W,333692,334661,FALSE
YIL010W,334842,335705,FALSE
YIL009C-A,336221,335622,FALSE
YIL009W,339327,341660,FALSE
